NGC Number,Other names, Object type,Constellation,Right ascension(J2000),Declination (J2000),Apparent magnitude

6121,Messier 4,Globular cluster,Scorpius,16h 23m 35.4s,-26° 31′ 32″,8.1,
6124,,Open cluster,Scorpius,16h 25m 36s,-40° 40′ 00″,5.8,
6125,,Elliptical galaxy,Draco,16h 19m 11.7s,+57° 59′ 03″,13.0,
6127,(Duplicate of NGC 6125),Elliptical galaxy,Draco,16h 19m 11.7s,+57° 59′ 03″,13.0,
6128,(Duplicate of NGC 6125),Elliptical galaxy,Draco,16h 19m 11.7s,+57° 59′ 03″,13.0,
6152,,Open cluster,Norma,16h 33m,-52° 38′,8.1,
6164,HD 148937/SAO 226891,Diffuse nebula,Norma,16h 33m 52.4s,-48° 06′ 40″,7.0,
6165,HD 148937/SAO 226891,Diffuse nebula,Norma,16h 33m 52.4s,-48° 06′ 40″,7.0,
6171,Messier 107,Globular cluster,Ophiuchus,16h 32m 31.9s,-13° 03′ 13″,10.0,
6181,,Galaxy,Hercules,16h 32m 20.9s,+19° 49' 34",12.2,
6188,,Nebula,Ara,16h 40m 05.8s,-48° 39' 44",,
6193,,Open cluster,Ara,16h 41m,-48° 46′,5.3,
6205,Messier 13/Hercules Globular Cluster,Globular cluster,Hercules,16h 41m 41s,+36° 27′ 37″,5.8,
6210,,Planetary nebula,Hercules,16h 44m 29.5s,+23° 48′ 00″,12.3,
6217,,Galaxy,Ursa Minor,16h 32m 39.6s,+78º 11' 51",11.5,
6218,Messier 12,Globular cluster,Ophiuchus,16h 47m 14.5s,-01° 56′ 52″,8.5,
6231,,Open cluster,Scorpius,16h 54m 08.5s,-41° 49′ 36″,2.8,
6240,,Irregular galaxy,Ophiuchus,16h 52m 59.0s,+02° 24′ 02″,14.7,
6242,,Open cluster,Scorpius,16h 55m,-39° 28′,7.1,
6254,Messier 10,Globular cluster,Ophiuchus,16h 57m 09.0s,-04° 05′ 58″,6.4,
6266,Messier 62,Globular cluster,Ophiuchus,17h 01m 12.6s,-30° 06′ 45″,8.6,
6273,Messier 19,Globular cluster,Ophiuchus,17h 02m 37.7s,-26° 16′ 05″,8.5,
6302,Bug Nebula,Planetary nebula,Scorpius,17h 13m 44.2s,-37° 06′ 16″,7.1,
6304,ESO454-SC2,Globular Cluster,Ophiuchus,17h 14m 32.5s,-29° 27′ 44″,8.22,
6333,Messier 9,Globular cluster,Ophiuchus,17h 19m 11.8s,-18° 30′ 59″,9.4,
6334,Cat's Paw Nebula,Supernova remnant,Scorpius,17h 19m 58.0s,-35° 57′ 47″,,
6340,,Spiral galaxy,Draco,17h 10m 25.1s,+72° 18′ 17″,11.9,
6341,Messier 92,Globular cluster,Hercules,17h 17m 07.3s,+43° 08′ 12″,6.3,
6357,War and Peace Nebula,Diffuse nebula,Scorpius,17h 24m,-34° 20′,,
6369,Little Ghost Nebula,Planetary nebula,Ophiuchus,17h 29m 20.4s,-23° 45′ 34″,16.6,
6397,,Globular cluster,Ara,17h 40m 41.4s,-53° 40′ 25″,7.4,
6402,Messier 14,Globular cluster,Ophiuchus,17h 37m 36.2s,-03° 14′ 45″,9.6,
6405,Messier 6/Butterfly Cluster,Open cluster,Scorpius,17h 40m,-32° 12′,4.5,
6475,Messier 7,Open cluster,Scorpius,17h 54m,-34° 47′,3.5,
6494,Messier 23,Open cluster,Sagittarius,17h 57m,-18° 59′,6.0,
6496,,Globular cluster,Scorpius,17h 59m 02.0s,-44° 15′ 55″,10.0,
6500,,Spiral galaxy,Hercules,17h 55m 59.8s,+18° 20′ 18″,13.4,
6514,Messier 20/Trifid Nebula,Diffuse nebula,Sagittarius,18h 02m 23s,-23° 02′,6.8,
6520,,Open cluster,Sagittarius,18h 03m,-27° 53′,7.6,
6522,(Located in Baade's Window),Globular cluster,Sagittarius,18h 03m 34.1s,-30° 02′ 02″,10.7,
6523,(Located in Messier 8 (Lagoon Nebula)),Open cluster,Sagittarius,18h 03m,-24° 23′,,
6530,(Located in Messier 8 (Lagoon Nebula)),Open cluster,Sagittarius,18h 05m,-24° 22′,4.7,
6531,Messier 21,Open cluster,Sagittarius,18h 04m,-22° 29′,6.0,
6537,,Planetary nebula,Sagittarius,18h 05m 13.1s,-19° 50′ 35″,13.6,
6543,Cat's Eye Nebula,Planetary nebula,Draco,17h 58m 33.4s,+66° 38′ 00″,9.8,
6559,,Diffuse nebula,Sagittarius,18h 10m,-24°
6560,,Spiral galaxy,Hercules,18h 05m 14.2s,+46° 52′ 53″,14.2,
6565,,Planetary nebula,Sagittarius,18h 11m 52.5s,-28° 10′ 42″,12.5,
6578,,Planetary nebula,Sagittarius,18h 16m 16.5s,-20° 27′ 03″,,
6589,,Diffuse nebula,Sagittarius,18h 16m 50.4s,-19° 53′ 24″,10.5,
6590,,Diffuse nebula,Sagittarius,18h 17m 00s,-19° 53′,9.8,
6600,(Duplicate of NGC 6599),Galaxy,Hercules,18h 15m 43.0s,25° 54′ 45″,13.62,
6601,,Galaxy,Draco,18h 11m 44.3s,61° 27′ 12″,15.6,
6602,,Galaxy,Hercules,18h 16m 34.3s,25° 02′ 39″,14.6,
6603,Messier 24,Open cluster,Sagittarius,18h 18m,-18° 26′,11.1,
6604,,Star Cluster,Serpens,18h 18m 02.9s,-12° 14′ 35″,6.5,
6605,,Open cluster,Serpens,18h 16m 21.7s,-15° 00′ 55″,6.0,
6610,,Galaxy,Hercules,18h 11m 51.2s,14° 58′ 54″,12.83,
6611,Messier 16/Eagle Nebula,Open cluster,Serpens,18h 19m,-13° 49′,6.6,
6613,Messier 18,Open cluster,Sagittarius,18h 20m,-17° 06′,7.2,
6614,,Galaxy,Pavo,18h 25m 07.7s,-63° 14′ 51″,12.1,
6615,,Galaxy,Ophiuchus,18h 18m 33.5s,13° 15′ 54″,13.2,
6616,,Galaxy,Hercules,18h 17m 41.1s,22° 14′ 18″,14.0,
6617,,Galaxy,Draco,18h 14m 02.5s,61° 19′ 10″,14.7,
6618,Messier 17/Swan Nebula/Omega Nebula,Open cluster,Sagittarius,18h 20m 26s,-16° 11′,6.7,
6619,,Galaxy,Hercules,18h 18m 55.5s,23° 39′ 20″,13.1,
6620,,Planetary nebula,Sagittarius,18h 22m 54.1s,-26° 99′ 18″,12.7,
6621,,Galaxy,Draco,18h 12m 55.3s,68° 21′ 48″,14,
6622,,Galaxy,Draco,18h 12m 59.8s,68° 21′ 14″,15.0,
6623,,Galaxy,Hercules,18h 19m 42.9s,23° 42′ 20″,13.3,
6624,,Globular cluster,Sagittarius,18h 23m 40.7s,-30° 21′ 39″,8.7,
6625,,Open cluster,Scutum,18h 23m 02.0s,-12° 01′ 26″,9.0,
6626,Messier 28,Globular cluster,Sagittarius,18h 24m 32.9s,-24° 52′ 11″,8.7,
6629,,Planetary nebula,Sagittarius,18h 25m 42.4s,-23° 12′ 10″,11.3,
6630,,Galaxy,Pavo,18h 32m 35.1s,-63° 17′ 36″,13.7,
6631,,Open cluster,Scutum,18h 27m 11.3s,-12° 01′ 52″,11.7,
6633,,Open cluster,Ophiuchus,18h 27m 31.2s,+06° 34′ 12″,5.0,
6634,Messier 69,Globular cluster,Sagittarius,18h 31m 23.2s,-32° 20′ 53″,9.3,
6637,Messier 69,Globular cluster,Sagittarius,18h 31m 23.2s,-32° 20′ 53″,9.3,
6638,,Globular cluster,Sagittarius,18h 30m 56.2s,-25° 29′ 47″,9.2,
6639,,Open cluster,Scutum,18h 30m 59.3s,-13° 09′ 21″,,
6642,,Globular cluster,Sagittarius,18h 31m 54.2s,-23° 28′ 34″,8.9,
6644,,Planetary nebula,Sagittarius,18h 32m 34.7s,-25° 07′ 44″,10.7,
6645,,Open cluster,Sagittarius,18h 32m 37.9s,-16° 53′ 02″,8.5,
6647,,Open cluster,Sagittarius,18h 32m 49.3s,-17° 13′ 43″,,
6649,,Open cluster,Scutum,18h 33m 27.9s,-10° 24′ 10″,8.9,
6652,,Globular cluster,Sagittarius,18h 35m 45.7s,-32° 59′ 25″,8.5,
6653,,Galaxy,Pavo,18h 44m 38.4s,-73° 15′ 48″,12.5,
6655,,Double star,Scutum,18h 34m 30.9s,-05° 55′ 15″,,
6656,Messier 22,Globular cluster,Sagittarius,18h 36m 24.2s,-23° 54′ 12″,7.2,
6681,Messier 70,Globular cluster,Sagittarius,18h 43m 12.6s,-32° 17′ 31″,9.8,
6694,Messier 26,Open cluster,Scutum,18h 45m,-09° 23′,8.0,
6705,Messier 11/Wild Duck Cluster,Open cluster,Scutum,18h 51m,-06° 16′,6.3,
6709,,Open cluster,Aquila,18h 51m,+10° 19′,7.2,
6712,,Globular cluster,Scutum,18h 53m 04.3s,-08° 42′ 22″,9.9,
6715,Messier 54,Globular cluster,Sagittarius,18h 55m 03.3s,-30° 28′ 43″,9.2,
6720,Messier 57/Ring Nebula,Planetary nebula,Lyra,18h 53m 35.1s,+33° 01′ 45″,14.7,
6723,,Globular cluster,Sagittarius,18h 59m 33.1s,-36° 37′ 53″,8.7,
6726,,Nebula,Corona Australis,19h 02m,-35° 53′,,
6727,,Nebula,Corona Australis,19h 02m,-36° 54′,,
6729,,Nebula,Corona Australis,19h 01m 46.4s,-36° 57′ 40″,,
6744,,Spiral galaxy,Pavo,19h 09m 45.3s,-63° 51′ 21″,9.2,
6745,,Interacting galaxy,Lyra,19h 01m 41.7s,+40° 44′ 48″,13.3,
6751,,Planetary nebula,Aquila,19h 05m 55.6s,-05° 59′ 33″,15.8,
6752,,Globular cluster,Pavo,19h 10m 51.8s,-59° 58′ 55″,7.0,
6755,,Open cluster,Aquila,19h 08m,+04° 14′,8.6,
6760,,Globular cluster,Aquila,19h 11m 12.1s,+01° 01′ 50″,11.4,
6766,,Planetary nebula,Lyra,20h 10m 23.7s,+46° 27′ 40″,11.9,
6779,Messier 56,Planetary nebula,Lyra,19h 16m 35.5s,+30° 11′ 04″,8.9,
6781,,Planetary nebula,Aquila,19h 18m 28.1s,+06° 32′ 19″,,
6782,,Spiral galaxy,Pavo,19h 23m 59.1s,-59° 55′ 23″,12.7,
6790,,Planetary nebula,Aquila,19h 22m 57.0s,+01° 30′ 46″,12.5,
6791,,Open cluster,Lyra,19h 20m 53s,+37° 46′,10.5,
6803,,Planetary nebula,Aquila,19h 31m 16.5s,+10° 03′ 22″,15.2,
6809,Messier 55,Globular cluster,Sagittarius,19h 39m 59.4s,-30° 57′ 44″,8.1,
6818,Little Gem Nebula,Planetary nebula,Sagittarius,19h 43m 57.8s,-14° 09′ 12″,9.3,
6819,,Open cluster,Cygnus,19h 41m 18s,+40° 11′ 00″,7.3,
6822,Barnard's Galaxy,Irregular galaxy,Sagittarius,19h 44m 57.8s,-14° 48′ 11″,18,
6826,Blinking Planetary,Planetary nebula,Cygnus,19h 44m 48.2s,+50° 31′ 30″,10.2,
6838,Messier 71,Globular cluster,Sagitta,19h 53m 46.1s,+18° 46′ 42″,7.9,
6853,Messier 27/Dumbbell Nebula,Planetary nebula,Vulpecula,19h 59m 36.3s,+22° 43′ 16″,7.5,
6864,Messier 75,Globular cluster,Sagittarius,20h 06m 04.8s,-21° 55′ 16″,10.0,
6866,,Open cluster,Cygnus,20h 3.7m,+44° 00′,7.6,
6872,,Spiral galaxy,Pavo,20h 16m 56.0s,-70° 46′ 03″,12.5,
6884,(Duplicate of NGC 6766),Planetary nebula,Cygnus,20h 10m 23.7s,+46° 27′ 40″,11.9,
6888,Crescent Nebula,Diffuse nebula,Cygnus,20h 12m 07s,+38° 21′,7.4,
6891,,Planetary nebula,Delphinus,20h 15m 08.8s,+12° 42′ 16″,10,
6913,Messier 29,Open cluster,Cygnus,20h 23m 56s,+38° 31′,7.3,
6914,,Diffuse nebula,Cygnus,20h 25m,+42°
6934,,Globular cluster,Delphinus,20h 34m 11.5s,+07° 24′ 15″,10.5,
6946,,Spiral galaxy,Cepheus,20h 34m 51.4s,+60° 09′ 18″,10.5,
6960,Veil Nebula,Diffuse nebula,Cygnus,20h 45m 38.0s,+30° 42′ 30″,,
6981,Messier 72,Globular cluster,Aquarius,20h 53m 27.9s,-12° 32′ 13″,10.0,
6994,Messier 73,Asterism,Aquarius,20h 59m,-12° 38′,8.9,
6995,(Part of the Veil Nebula),Diffuse nebula,Cygnus,20h 57m,+31° 13′,,
6996,,Association of stars,Cygnus,20h 56m 25s,+45° 28′,,
6997,,Open cluster,Cygnus,20h 56m 40s,+44° 39′,10.0,
6998,,Elliptical galaxy,Microscopium,21h 01m 37.7s,-28° 01′ 55″,15.6,
6999,,Lenticular galaxy,Microscopium,21h 01m 59.5s,-28° 03′ 32″,,
7000,North America Nebula,Diffuse nebula,Cygnus,20h 58m 47s,+44° 20′,4,
7006,,Globular cluster,Delphinus,21h 01m 29.4s,+16° 11′ 14″,11.4,
7009,Saturn Nebula,Planetary nebula,Aquarius,21h 04m 10.9s,-11° 21′ 48″,12.7,
7027,,Planetary nebula,Cygnus,21h 07m 01.6s,+42° 14′ 10″,9.1,
7052,,Elliptical galaxy,Vulpecula,21h 18m 33.1s,+26° 26′ 49″,14.0,
7078,Messier 15,Globular cluster,Pegasus,21h 29m 58.4s,+12° 10′ 01″,6.2,
7089,Messier 2,Globular cluster,Aquarius,21h 33m 27.0s,-00° 49′ 24″,6.3,
7090,,Spiral galaxy,Indus,21h 36m 28.6s,-54° 33′ 24″,11.1,
7091,,Irregular galaxy,Grus,21h 34m 07.6s,-36° 39′ 12″,15.5,
7092,Messier 39,Open cluster,Cygnus,21h 32m,+48° 27′,4.7,
7094,,Planetary Nebula,Pegasus,21h 36m,+12° 47′,13.4,
7099,Messier 30,Globular cluster,Capricornus,21h 40m 22.0s,-23° 10′ 45″,7.7,
7129,,Open cluster,Cepheus,21h 42m 56s,+66° 06′,11.5,
7139,,Planetary Nebula,Cepheus,21h 46m 08s,+63° 47′,,
7142,,Open cluster,Cepheus,21h 45m 09s,+65° 47′,10.4,
7217,,Spiral galaxy,Pegasus,22h 07m 52.6s,+31° 21′ 33″,11.0,
7252,Atoms for Peace Galaxy,Lenticular galaxy,Aquarius,22h 20m 44.8s,-24° 40′ 42″,12.7,
7257,,Spiral galaxy,Aquarius,22h 22m 35.4s,-04° 07′ 26″,14,
7293,Helix Nebula,Planetary nebula,Aquarius,22h 29m 38.6s,-20° 50′ 14″,13.2,
7314,,Spiral galaxy,Piscis Austrinus,22h 35m 46.1s,-26° 03′ 02″,11.6,
7315,,Lenticular galaxy,Pegasus,22h 35m 31.9s,+34° 48′ 11″,13.8,
7318,(Part of Stephan's Quintet),Interacting galaxy,Pegasus,22h 35m 58.4s,+33° 57′ 57″,13.9,
7319,(Part of Stephan's Quintet),Interacting galaxy,Pegasus,22h 36m 03.7s,+33° 58′ 31″,14.8,
7320,,Spiral galaxy,Pegasus,22h 36m 03.6s,+33° 56′ 53″,13.8,
7331,,Spiral galaxy,Pegasus,22h 37m 04.3s,+34° 24′ 59″,10.4,
7335,,Lenticular galaxy,Pegasus,22h 37m 19.5s,+34° 26′ 50″,14.7,
7337,,Spiral galaxy,Pegasus,22h 37m 26.8s,+34° 22′ 26″,15.7,
7340,,Elliptical galaxy,Pegasus,22h 37m 44.2s,+34° 24′ 36″,14.9,
7343,,Spiral galaxy,Pegasus,22h 38m 38.0s,+34° 04′ 17″,14.3,
7354,,Planetary nebula,Cepheus,22h 40m 19.9s,+61° 17′ 08″,,
7380,,Open cluster,Cepheus,22h 47m,+58° 07′,7.6,
7424,Grand Design Galaxy,Spiral galaxy,Grus,22h 57m 18s,-41° 04′ 14″,11.0,
7479,,Spiral galaxy,Pegasus,23h 04m 56.7s,+12° 19′ 23″,11.7,
7510,,Open cluster,Cepheus,23h 11m,+60° 34′,8.8,
7537,,Spiral galaxy,Pisces,23h 14m 34.8s,+04° 29′ 54″,13.8,
7635,Bubble Nebula,Diffuse nebula,Cassiopeia,23h 20m 48.3s,+61° 12′ 06″,,
7654,Messier 52,Open cluster,Cassiopeia,23h 25m,+61° 35′,,
7662,Copeland's Blue Snowball,Planetary nebula,Andromeda,23h 25m 54.0s,+42° 32′ 06″,9.4,
7673,,Spiral galaxy,Pegasus,23h 27m 41.4s,+23° 35′ 21″,12.7,
7714,,Spiral galaxy,Pisces,23h 36m 14.1s,+2° 9′ 17″,12.2,
7742,,Spiral galaxy,Pegasus,23h 44m 15.9s,+10° 46′ 01″,12.5,
7752,,Irregular galaxy,Pegasus,23h 46m 58.5s,+29° 27′ 32″,14.3,
7753,,Spiral galaxy,Pegasus,23h 47m 05.0s,+29° 29′ 00″,13.2,
7777,,Lenticular galaxy,Pegasus,23h 53m 12.6s,+28° 16′ 59″,14.5,
7789,,Open cluster,Cassiopeia,23h 57m 24s,+56° 43′,7.7,
7793,,Spiral galaxy,Sculptor,23h 57m 49.7s,-32° 35′ 30″,9.7,
7814,,Spiral galaxy,Pegasus,00h 03m 14.9s,+16° 08′ 44″,12.0,
7840,,Galaxy,Pisces,00h 07m 08.8s,+08° 23′ 01″,,
